PS1_M,PS1_V,PS1_S,PS1_K,PS2_M,PS2_V,PS2_S,PS2_K,PS3_M,PS3_V,PS3_S,PS3_K,PS4_M,PS4_V,PS4_S,PS4_K,PS5_M,PS5_V,PS5_S,PS5_K,PS6_M,PS6_V,PS6_S,PS6_K,TS1_M,TS1_V,TS1_S,TS1_K,TS2_M,TS2_V,TS2_S,TS2_K,TS3_M,TS3_V,TS3_S,TS3_K,TS4_M,TS4_V,TS4_S,TS4_K,EPS1_M,EPS1_V,EPS1_S,EPS1_K,FS1_M,FS1_V,FS1_S,FS1_K,FS2_M,FS2_V,FS2_S,FS2_K,VS1_M,VS1_V,VS1_S,VS1_K,CE_M,CE_V,CE_S,CE_K,CP_M,CP_V,CP_S,CP_K,SE_M,SE_V,SE_S,SE_K
159.43799666666678,207.7725148199889,1.2905125896080496,0.4954211706219289,108.51088516666725,2185.3737049366464,-1.8357786450954023,1.5064425817526672,1.8410633333333353,0.8307929146555557,0.18700731432690276,9.62268845975725,0.0,0.0,0.0,0.0,9.104831499999985,0.0005740294410833324,0.06726745840208102,-0.7902289129711182,9.019264666666755,0.0005711472848888872,0.13473203961888086,-0.7328857194010281,43.532833333333336,0.20506893888888886,-0.584468022649943,-1.0331200779940386,47.98141666666667,0.09937380972222179,-0.136167765270625,-1.3931864255346438,44.79713333333333,0.030063915555555487,-0.1916517711896653,-0.9393839305112825,40.612549999999985,0.0272431808333334,0.0444951741797929,-1.1894512569646327,2480.434866666682,37163.81387764889,1.2775646432914103,0.4651447489093239,6.659990000000001,9.048883486566668,-1.3829854386304299,1.7310912182261466,9.99776166666668,0.00024536153055555493,0.32611262194229185,-0.09149050276534787,0.5716833333333334,0.0009952830555555547,0.5867539742667057,0.04948475098645577,18.205733333333335,0.05849489555555554,0.39653448532043584,-0.20461029470077863,1.1291333333333335,0.00022721555555555516,0.6173408805910929,-0.5060055761294939,59.47373333333334,564.9502280288889,-2.055495402526857,2.5855524794824123
159.32175666666623,208.81808904745554,1.291764921579192,0.5010418477007255,108.4378516666666,2178.478025847664,-1.8361232865503287,1.508218543679762,1.8324839999999942,0.8324739470773336,0.2293328305679961,9.603515229000028,0.0,0.0,0.0,0.0,9.068216833333352,0.0006002381499722239,0.1645205149108998,-0.6665144155112768,8.983758166666627,0.0005773113499722199,0.12156482328010622,-0.5898243157682526,44.106116666666644,0.18093230305555535,-0.635140116895775,-0.9448622634493331,48.58626666666667,0.07973062888888918,-0.025297778239810963,-1.4517695983365955,45.36508333333331,0.02145527638888907,-0.019535304976672455,-0.672458472634553,41.10019999999997,0.02394959333333332,0.08059644902832418,-1.3211451246839754,2478.794900000022,37235.148433990005,1.2801388440834531,0.47311274455307517,6.65920833333333,9.028079504930554,-1.3805526328410465,1.74155276054102,9.964414999999995,0.0004307161083333344,0.1920108345480917,-0.2183896590075074,0.5686999999999998,0.0012510433333333324,0.8337416143394173,-0.05352892116598662,18.11201666666667,0.0738737497222222,-0.2703264609390677,-0.3317173216104572,1.1453500000000005,0.00026722750000000004,-0.22742769809437377,0.16135479831010313,59.584349999999986,566.0916046608332,-2.0630041703834108,2.6027205480454128
159.2351133333338,209.22924925382222,1.2914283829987556,0.5007341705675836,108.3167815,2178.255406143425,-1.8358216016902793,1.5066529638169026,1.8256623333333328,0.825565050647889,0.22977501097981476,9.72491734849578,0.0,0.0,0.0,0.0,9.02303366666663,0.0006025758665555546,0.009759102701839155,-0.6381865753588634,8.940413000000051,0.000616615431000002,0.034528657379343214,-0.6818960558587239,44.63849999999999,0.16234388333333336,-0.6392229202961421,-0.9499580920979009,49.114216666666636,0.07720266972222231,-0.038109686660402486,-1.4720121573403737,45.92148333333333,0.016129249722222294,-0.5607378370191574,-0.5490170791126667,41.56785000000001,0.02433319416666663,-0.17482453339185966,-1.020986781229754,2472.2732000000046,37531.61330842667,1.2970030502234826,0.5022847559918975,6.663306666666665,9.015914825955557,-1.3671412290520957,1.8229710519538713,9.931453333333321,0.0002231344888888892,0.15477959663996504,-0.1553828078570585,0.5781499999999998,0.0011700941666666661,0.95404788257662,0.1168877276265401,18.06883333333333,0.08107330555555564,-0.231534255787506,-0.9263309481087467,1.1645833333333335,0.00029824305555555626,-0.16768705325931588,-0.5057751952680043,59.758183333333314,568.7427863163889,-2.067809781582264,2.615758585744691
159.13514833333394,209.18013717799718,1.306404223113269,0.5193031008380253,108.24107966666746,2175.927472487653,-1.836042010032029,1.5060281569112952,1.8158948333333333,0.8151872104399723,0.2199447657648928,9.55746037516468,0.0,0.0,0.0,0.0,8.981116666666612,0.0006151067222222219,0.01773516626488911,-0.6287379809609854,8.901620500000035,0.0006350051464166661,0.023279268339508892,-0.6263143478958311,45.1596,0.14941740666666714,-0.5747009380920263,-0.9990850367086841,49.60216666666667,0.06664060555555594,-0.05059333425013261,-1.4532064697237765,46.391066666666674,0.017844462222222145,-0.6835633416218296,-0.6086980608771126,42.03833333333331,0.018176688888888824,0.03098870323026174,-1.1773337071512902,2467.2288333333895,37100.46057530556,1.292868449637336,0.4906984931730416,6.655926666666668,9.032753381288888,-1.3633197517667497,1.7815032161874296,9.914133333333337,0.0003151322222222235,0.23457640391530887,-0.36820864544235743,0.5842333333333335,0.0012131788888888892,1.2125924723529742,0.947387450775643,17.742283333333333,0.12342970305555538,0.2565689670195194,-1.001414732966584,1.1629666666666665,0.0005794988888888896,0.3719712031240985,-0.9544416484141665,59.73681666666666,568.0311815830556,-2.0682095449702516,2.6231941994235854
159.08735166666705,209.52843843633056,1.307051352503948,0.5201001830487679,108.21403683333382,2173.8613300798092,-1.8358876212254698,1.5073764291102183,1.8075149999999967,0.8169150027750002,0.321784639631353,10.368032513017742,0.0,0.0,0.0,0.0,8.948214499999999,0.0005379458230833343,0.02994164702064185,-0.8665583494390905,8.870686666666625,0.0005447951555555542,0.09566678826092667,-0.794799777214652,45.628733333333315,0.1574462622222221,-0.6436179507500819,-0.9786714476408713,50.06426666666666,0.06253162888888891,-0.08661710010302123,-1.4944158115142534,46.86816666666667,0.016368438888888823,-0.477128955302571,-0.6417822997497811,42.43971666666667,0.015489303055555462,-0.3882902192234202,-0.7558966287043125,2465.307166666711,37055.25982863889,1.292517810447794,0.49138291040256155,6.665409999999999,9.056336898566668,-1.327729361045476,1.9129427703324255,9.891229999999991,0.00036670709999999914,0.4110110957409002,0.6857019951302807,0.5885666666666669,0.0014505455555555561,0.8528295076063336,-0.5621881174042516,17.678150000000002,0.04382552750000006,0.3466215106310593,-0.28195265478258724,1.1799,0.00020399000000000022,0.3595590928770982,-0.13649835974967317,59.91648333333331,570.5292496830556,-2.076118409913325,2.639475066323216
158.985823333334,211.09898185545555,1.2981988656258583,0.5099751637122418,108.12740333333399,2170.0943564343224,-1.8337922739810357,1.5043533778988136,1.8038094999999925,0.8230369505430832,0.4894650350098396,12.313408354715335,0.0,0.0,0.0,0.0,8.915401333333387,0.0005495895982222229,0.07585597049458642,-0.76782890029956,8.840755500000006,0.000551725386416667,0.06325744117407597,-0.7753831472567225,46.059183333333344,0.12854811638888872,-0.6897879683338254,-0.7583041408598601,50.50908333333333,0.06859544305555562,-0.11171910146302384,-1.4741406608580232,47.318266666666666,0.01600566222222221,-0.6761394027931876,-0.7794802016498932,42.79893333333334,0.017007895555555572,-0.08011277707967641,-1.3893197804358193,2461.772333333357,37574.80603455556,1.296437431667586,0.5024553360810793,6.669133333333329,9.128732362222221,-1.2789567406978821,2.0207176094952155,9.856931666666666,0.0003004103305555556,0.28664923106737406,0.20851551128318535,0.5824666666666666,0.0011014155555555555,1.1882582683733482,0.9017145536723867,17.77883333333333,0.07453233888888879,0.5137837988665518,-0.1343058308157512,1.2018666666666666,0.0003014488888888895,0.8214987155035811,0.007738670921978663,60.047316666666674,572.7806272497222,-2.0783431738862683,2.643165353797945
158.8642400000003,211.80042765573336,1.3062772961190674,0.5238044335050662,108.03851166666695,2164.5467720548636,-1.8343520817950412,1.5051198658042955,1.8023994999999984,0.8182897282330833,0.483626715191027,12.414764558544572,0.0,0.0,0.0,0.0,8.890655333333408,0.0004920812048888886,0.0761175316130051,-0.875138565512156,8.816202000000006,0.0005222591960000023,0.05158534465976046,-0.8350007885696256,46.46225000000001,0.12848118749999987,-0.6207580592298868,-0.9283645751164324,50.91523333333334,0.05323554555555543,-0.1533171552671548,-1.4933467075837559,47.70863333333333,0.010261565555555675,-0.8059489096979703,-0.7556883726630117,43.15196666666667,0.013202098888888807,0.039582624043754136,-1.4760087906356902,2459.5113666667007,37349.19320413222,1.295583814278624,0.5031831362593198,6.649888333333337,9.118498109197219,-1.2919919524529617,1.9479531701370894,9.83540166666667,0.0002670403305555564,0.18059352168518752,-0.19596241814330728,0.5823666666666666,0.0012148322222222219,0.9896792260637446,0.1639862037278581,17.692366666666665,0.11905456555555546,0.33640834089500493,-1.0925346029729277,1.207383333333333,0.0006364697222222229,0.4774781822581931,-0.9268293295609902,59.811099999999996,569.8124725233334,-2.066443414025884,2.6156968159900393
158.81964166666717,210.98228618826388,1.3110295597028363,0.5423453283790045,107.98140900000072,2164.413135695719,-1.8364203345156542,1.507291769367776,1.7936563333333275,0.812826088559889,0.43592418985364045,11.25230750151999,5e-07,1.4997499999999997e-09,77.45966692414835,6000.000000000001,8.889613166666704,0.0005866535266388879,0.017902863760213997,-0.7130222937410422,8.81341233333336,0.0006056993145555573,-0.008886855569986788,-0.7115564279432611,46.839566666666656,0.13403457888888914,-0.5697937237826625,-1.044447135724842,51.29886666666664,0.057836048888888936,-0.10142104836282094,-1.4674919894168383,48.06265,0.014457460833333274,-0.4332029452655232,-0.8930357613760638,43.44553333333334,0.008815815555555545,-0.1446201740730854,-1.1539823946563836,2458.1661000000317,37368.10677745667,1.299386474891709,0.5192478557130307,6.649658333333331,8.974668308263889,-1.3662988613537492,1.8142275316972265,9.799334999999996,0.0003993127750000004,0.14833701679899924,-0.06604100720831818,0.5848999999999999,0.0009732566666666667,1.085752492607489,0.9081101501408333,17.721516666666673,0.1367245497222221,0.3572755725499687,-0.6671886487512961,1.2196166666666668,0.000764769722222222,0.42679927148771896,-0.6754094537083009,59.86661666666667,570.0660815697223,-2.0726674311905606,2.6301559470285247
158.79358000000028,210.5423877502667,1.3218276684514763,0.5530877187705436,107.9549878333333,2163.624519032351,-1.8368603826012908,1.5078439709269071,1.7949478333333269,0.809167458111972,0.36394496609882304,10.504852638295098,0.0,0.0,0.0,0.0,8.861766499999906,0.0005196573110833326,0.03624005743840921,-0.8517499559884509,8.786334666666722,0.0005587813315555562,0.01674900898579099,-0.8281906278238336,47.152183333333326,0.11788734972222235,-0.6441406374414944,-0.9041324687984984,51.653199999999984,0.05433639333333293,-0.12163310510017081,-1.5206449796221972,48.44433333333333,0.010177455555555456,-0.5273439400719285,-0.5613110511906769,43.732033333333305,0.015703298888889043,-0.06274219618004889,-1.1261224314772385,2455.5882333333693,37603.68353487889,1.30692043992671,0.5187292677207815,6.639613333333328,9.037257987155556,-1.3427103656518364,1.8051077742843997,9.779605,0.0002840723083333324,0.07305263839093389,-0.10531157111121292,0.5930833333333333,0.001825809722222222,1.1841744927464286,0.4698502487261713,17.820150000000005,0.1581339274999999,0.2664152925732051,-1.1044024294288404,1.2421833333333332,0.0009066830555555543,0.49359802529987146,-0.8574270043594683,59.76801666666668,569.9797751163892,-2.0585478415632332,2.598233062577257
158.65068833333348,212.76680717619726,1.3092338531798076,0.5367310392469018,107.83698666666629,2160.511711855155,-1.8341640144379203,1.503012734498789,1.7934546666666664,0.8088550959448891,0.42329623455871024,11.375614749168204,0.0,0.0,0.0,0.0,8.836582499999968,0.000552024527083335,-0.01679642899315936,-0.7817929173842479,8.76294916666669,0.0005783869159722194,0.008609280315561083,-0.8179754683089837,47.46976666666668,0.11690827888888866,-0.650445564221888,-0.8411201578422505,51.996400000000015,0.05801087333333346,-0.26551385167498104,-1.3634398086631665,48.740183333333356,0.008887283055555596,-0.7224263383104107,-1.050033580101656,44.044,0.007998166666666794,-0.07333098825591479,-0.8787945663637196,2452.2997666667193,37616.71814661223,1.2976917089528688,0.5143789131779584,6.6601116666666655,9.09703528919722,-1.2949907444154727,1.961180574461709,9.760646666666666,0.0002820218222222199,0.07014475434962328,-0.04591909697630703,0.6039000000000001,0.000917090000000001,0.9136474396452463,0.43510008439981895,17.555983333333337,0.05911824972222201,0.7084069202060255,-0.2626571394932373,1.2353166666666666,0.00040861638888888826,0.7527634651461863,-0.49431690827372465,60.096300000000035,573.7711550100001,-2.0775806229611433,2.6426902518685247
158.59539833333267,212.86029224133057,1.3141040660376728,0.5477906698401407,107.76220716666668,2156.2843584982484,-1.8354886339053735,1.5049778907823015,1.8003541666666618,0.8129029673993058,0.425468441286634,11.530456109422207,0.0,0.0,0.0,0.0,8.815813666666632,0.0005477502798888904,-0.023877764102812036,-0.8964920811699586,8.744519499999964,0.0005564619530833304,0.001831723490371018,-0.8570257597982236,47.75106666666668,0.10861456222222227,-0.6662208577776835,-0.8027802091819218,52.313583333333334,0.041949876388888765,-0.17430186194822883,-1.4183444625732569,49.08618333333334,0.010372383055555654,-0.08501270940277542,-0.5367574858994075,44.30386666666665,0.010528315555555596,0.12135660455741216,-1.5989419017630642,2448.326333333376,38083.302293222216,1.3221964043036447,0.5552897799584611,6.648780000000005,9.004611331600001,-1.3395488133737015,1.877548178299044,9.741035,0.00023888377499999802,0.18267635591389908,0.20004535602806373,0.60335,0.0013503275000000003,1.4665929779916558,1.7498647995086114,17.66436666666666,0.14791333222222228,0.29081771756350017,-0.6385360700238487,1.256116666666667,0.0008694697222222218,0.4120772093015074,-0.374890917950812,60.01890000000001,573.3612072233335,-2.069658443850661,2.6235689053405458
158.61717000000047,211.9422428911,1.3233724209752888,0.5538055426309025,107.79408933333362,2157.5687331766862,-1.8356684836019672,1.5064006661538372,1.8004373333333341,0.8142320597395557,0.44626238270882385,11.857906616968386,0.0,0.0,0.0,0.0,8.819560499999954,0.0014158000064166689,-0.025222580085965365,-0.848073023088256,8.75107483333339,0.001475242899972221,0.031201520626923197,-0.8718962702537909,48.02619999999999,0.11328749333333339,-0.584563286536503,-0.9878530435116808,52.58476666666666,0.045504745555555795,-0.1198627868425282,-1.478380946511288,49.347150000000006,0.007202227499999853,0.13992418716528962,-1.4220992125072456,44.498483333333326,0.005448716388888915,0.3223407856066745,-1.3462444086648535,2444.7216333333554,37352.48107866556,1.311789225085359,0.5307313027685261,6.638245000000004,9.111480814975,-1.2697993228274869,1.9900817799427815,9.695861666666673,0.0008981658638888908,0.01961489397625021,-1.1340851885421062,0.6186666666666666,0.0013850222222222223,0.6604816946349941,0.39662077322483436,17.734166666666667,0.10695410555555555,0.08427113753741904,-1.169960767871982,1.2668833333333331,0.0007687697222222214,0.20981246557353148,-1.0974462466789938,59.94155000000003,571.2951590475001,-2.072744850282382,2.6354138134766916
